task,run_name,seed,learning_rate,batch_size,accuracy,mcc,f1,precision,recall,specificity,model,rc_aug
mouse_0,mamba_uni_char_lr-1e-4_batch_size-128_rc_aug-true,2,0.0001,128,0.7049382925033569,0.4122064709663391,0.6883963346481323,0.7292817831039429,0.6518518328666687,0.7580246925354004,Mamba-char,True
mouse_0,mamba_uni_char_lr-1e-4_batch_size-128_rc_aug-true,3,0.0001,128,0.690123438835144,0.3809734284877777,0.6802547574043274,0.7026315927505493,0.6592592597007751,0.7209876775741577,Mamba-char,True
mouse_0,mamba_uni_char_lr-1e-4_batch_size-256_rc_aug-true,1,0.0001,256,0.6950617432594299,0.3902674317359924,0.6908635497093201,0.700507640838623,0.6814814805984497,0.7086419463157654,Mamba-char,True
mouse_0,mamba_uni_char_lr-1e-4_batch_size-256_rc_aug-true,2,0.0001,256,0.6913580298423767,0.3856664299964905,0.6710526347160339,0.7183098793029785,0.6296296119689941,0.7530864477157593,Mamba-char,True
mouse_0,mamba_uni_char_lr-1e-4_batch_size-256_rc_aug-true,3,0.0001,256,0.6827160716056824,0.3666512668132782,0.6692406535148621,0.698924720287323,0.6419752836227417,0.7234567999839783,Mamba-char,True
mouse_0,mamba_uni_char_lr-2e-4_batch_size-128_rc_aug-True,10,0.0002,128,0.7358024716377258,0.4744130074977875,0.7206266522407532,0.7645429372787476,0.6814814805984497,0.790123462677002,Mamba-char,True
mouse_0,mamba_uni_char_lr-2e-4_batch_size-128_rc_aug-true,1,0.0002,128,0.7259259223937988,0.4522048830986023,0.7204030156135559,0.7352185249328613,0.7061728239059448,0.7456790208816528,Mamba-char,True
mouse_0,mamba_uni_char_lr-2e-4_batch_size-128_rc_aug-true,2,0.0002,128,0.7222222089767456,0.4540823996067047,0.6905089616775513,0.7795031070709229,0.6197530627250671,0.8246913552284241,Mamba-char,True
mouse_0,mamba_uni_char_lr-2e-4_batch_size-128_rc_aug-true,3,0.0002,128,0.7259259223937988,0.4545423090457916,0.710182785987854,0.7534626126289368,0.6716049313545227,0.780246913433075,Mamba-char,True
mouse_0,mamba_uni_char_lr-2e-4_batch_size-128_rc_aug-True,4,0.0002,128,0.7419753074645996,0.4853745698928833,0.7317073345184326,0.7620320916175842,0.7037037014961243,0.780246913433075,Mamba-char,True
mouse_0,mamba_uni_char_lr-2e-4_batch_size-128_rc_aug-True,5,0.0002,128,0.729629635810852,0.4614035487174988,0.7159532904624939,0.7540983557701111,0.6814814805984497,0.7777777910232544,Mamba-char,True
mouse_0,mamba_uni_char_lr-2e-4_batch_size-128_rc_aug-True,6,0.0002,128,0.729629635810852,0.4598778784275055,0.7224334478378296,0.7421875,0.7037037014961243,0.7555555701255798,Mamba-char,True
mouse_0,mamba_uni_char_lr-2e-4_batch_size-128_rc_aug-True,7,0.0002,128,0.7222222089767456,0.44673952460289,0.7074122428894043,0.7472527623176575,0.6716049313545227,0.7728394865989685,Mamba-char,True
mouse_0,mamba_uni_char_lr-2e-4_batch_size-128_rc_aug-True,8,0.0002,128,0.7530864477157593,0.506327211856842,0.75,0.7594936490058899,0.7407407164573669,0.7654321193695068,Mamba-char,True
mouse_0,mamba_uni_char_lr-2e-4_batch_size-128_rc_aug-True,9,0.0002,128,0.7271605134010315,0.4556577801704407,0.7163029313087463,0.7459893226623535,0.6888889074325562,0.7654321193695068,Mamba-char,True
mouse_0,mamba_uni_char_lr-2e-4_batch_size-256_rc_aug-true,1,0.0002,256,0.7283950448036194,0.4569294452667236,0.7250000238418579,0.7341772317886353,0.7160493731498718,0.7407407164573669,Mamba-char,True
mouse_0,mamba_uni_char_lr-2e-4_batch_size-256_rc_aug-true,2,0.0002,256,0.7271605134010315,0.4571516811847687,0.7111111283302307,0.7555555701255798,0.6716049313545227,0.7827160358428955,Mamba-char,True
mouse_0,mamba_uni_char_lr-2e-4_batch_size-256_rc_aug-true,3,0.0002,256,0.7160493731498718,0.4327376782894134,0.7081218361854553,0.7284595370292664,0.6888889074325562,0.7432098984718323,Mamba-char,True
mouse_0,mamba_uni_char_lr-5e-5_batch_size-128_rc_aug-true,1,5e-05,128,0.6654320955276489,0.332408994436264,0.6485084295272827,0.6830601096153259,0.6172839403152466,0.7135802507400513,Mamba-char,True
mouse_0,mamba_uni_char_lr-5e-5_batch_size-128_rc_aug-true,2,5e-05,128,0.6592592597007751,0.3192824721336365,0.6470588445663452,0.6710875034332275,0.624691367149353,0.6938271522521973,Mamba-char,True
mouse_0,mamba_uni_char_lr-5e-5_batch_size-128_rc_aug-true,3,5e-05,128,0.6629629731178284,0.326884925365448,0.6495506763458252,0.6764705777168274,0.624691367149353,0.7012345790863037,Mamba-char,True
mouse_0,mamba_uni_char_lr-5e-5_batch_size-256_rc_aug-true,1,5e-05,256,0.6271604895591736,0.3232590854167938,0.4607142806053161,0.8322580456733704,0.3185185194015503,0.9358024597167968,Mamba-char,True
mouse_0,mamba_uni_char_lr-5e-5_batch_size-256_rc_aug-true,2,5e-05,256,0.6469135880470276,0.3460867404937744,0.5201342105865479,0.8115183115005493,0.3827160596847534,0.9111111164093018,Mamba-char,True
mouse_0,mamba_uni_char_lr-5e-5_batch_size-256_rc_aug-true,3,5e-05,256,0.6358024477958679,0.3253697454929352,0.4974446296691894,0.8021978139877319,0.3604938387870788,0.9111111164093018,Mamba-char,True
