task,model,best_learning_rate,best_batch_size,best_rc_aug,mcc_mean,mcc_std,accuracy_mean,accuracy_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,replicate_count
H3K27me3,Mamba-char,0.0005,128,True,0.5351625250445472,0.010474612058280429,0.7570000025961134,0.00825334901998738,0.7848900192313724,0.0038671097992581784,0.7021944887108273,0.015737216960365636,0.8907494213845994,0.023786244585493523,18
H3K36me3,CNN,0.001,64,False,0.5398496786753336,0.009108533914917382,0.7622222304344177,0.007676312167916779,0.7878137429555258,0.002915761307061433,0.7142505447069804,0.018726810377395472,0.8793714046478271,0.028655197477521006,3
H3K36me3,Caduceus,0.001,256,False,0.5306359132130941,0.017897111975707612,0.7595555583635966,0.007581658570825725,0.7824589610099792,0.010340595584471342,0.7168053785959879,0.010460261383984685,0.8621071378389994,0.03250486805188043,3
H3K36me3,HyenaDNA,0.0006,256,True,0.5037895211806664,0.007948183297807299,0.7460256402309124,0.005946453215332468,0.7706658198283269,0.005795759120838674,0.7054319473413321,0.01525220045350851,0.8505976108404306,0.030670542963966544,13
H3K36me3,Mamba-bpe,5e-05,128,True,0.4888601234325996,0.009642851874788838,0.7384359011283288,0.005801315346621843,0.7640786858705374,0.00620919110771915,0.6988562849851755,0.01659807552920241,0.8444682909892156,0.03473665856403439,13
H3K36me3,Mamba-char,0.0003,128,True,0.4856068227026198,0.012249930807212839,0.736833330657747,0.00877328781591372,0.7628480825159285,0.005475110171147533,0.6973984274599287,0.017492176787146287,0.8434410558806525,0.031242601786659965,18
H3K4me1,CNN,0.001,64,False,0.4057705005009969,0.009722881831771233,0.6898888945579529,0.011403396828689606,0.7361184557278951,0.005141009784428477,0.6431592702865601,0.01966434555616188,0.8626799583435059,0.04422642711517714,3
H3K4me1,Caduceus,0.001,128,True,0.42921038378368725,0.00824739290880101,0.7058484933593057,0.010147088573854107,0.740650702606548,0.005633022068809821,0.6655635725368153,0.021707390315606208,0.8381757736206055,0.04777161417443186,11
H3K4me1,HyenaDNA,0.0006,128,True,0.4027059592983939,0.0074151140667881536,0.6952121257781982,0.004134602562118085,0.726498999378898,0.011341075537535862,0.6614210117946971,0.01632973584313774,0.8088190826502714,0.05025302400441608,11
H3K4me1,Mamba-bpe,5e-05,128,True,0.4059024086365333,0.009460342052989864,0.6927692294120789,0.00533573761706002,0.7345696916946998,0.006624279383707398,0.6485649530704205,0.010376634502874335,0.8480449823232797,0.03088257914755902,13
